_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,avg_riders,day_count,next_year_month_x,total_precip,next_year_month_y,avg_temp
10743,58,058,58 - GREENFIELD,East Liberty,Bus,2020-11-01,202011,SUN.,52.8333333333333,6,202011,3.29,202011,54.0
10744,59,059,59 - MON VALLEY,West Mifflin,Bus,2020-11-01,202011,SUN.,752.666666666667,6,202011,3.29,202011,54.0
10745,60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-11-01,202011,SUN.,14.5,6,202011,3.29,202011,54.0
10746,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-11-01,202011,SUN.,817.833333333333,6,202011,3.29,202011,54.0
10747,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-11-01,202011,SUN.,634.833333333333,6,202011,3.29,202011,54.0
10748,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-11-01,202011,SUN.,1150.0,6,202011,3.29,202011,54.0
10749,61D,061D,61D - MURRAY,West Mifflin,Bus,2020-11-01,202011,SUN.,714.833333333333,6,202011,3.29,202011,54.0
10750,64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2020-11-01,202011,SUN.,429.5,6,202011,3.29,202011,54.0
10751,67,067,67 - MONROEVILLE,East Liberty,Bus,2020-11-01,202011,SUN.,228.333333333333,6,202011,3.29,202011,54.0
10752,69,069,69 - TRAFFORD,East Liberty,Bus,2020-11-01,202011,SUN.,123.666666666667,6,202011,3.29,202011,54.0
10753,71A,071A,71A - NEGLEY,East Liberty,Bus,2020-11-01,202011,SUN.,651.833333333333,6,202011,3.29,202011,54.0
10754,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-11-01,202011,SUN.,408.166666666667,6,202011,3.29,202011,54.0
10755,71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-11-01,202011,SUN.,762.166666666667,6,202011,3.29,202011,54.0
10756,71D,071D,71D - HAMILTON,East Liberty,Bus,2020-11-01,202011,SUN.,418.166666666667,6,202011,3.29,202011,54.0
10757,74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,SUN.,16.8333333333333,6,202011,3.29,202011,54.0
10758,75,075,75 - ELLSWORTH,East Liberty,Bus,2020-11-01,202011,SUN.,507.166666666667,6,202011,3.29,202011,54.0
10759,77,077,77 - PENN HILLS,East Liberty,Bus,2020-11-01,202011,SUN.,317.833333333333,6,202011,3.29,202011,54.0
10760,79,079,79 - EAST HILLS,East Liberty,Bus,2020-11-01,202011,SUN.,292.666666666667,6,202011,3.29,202011,54.0
10761,81,081,81 - OAK HILL,West Mifflin,Bus,2020-11-01,202011,SUN.,300.833333333333,6,202011,3.29,202011,54.0
10762,82,082,82 - LINCOLN,East Liberty,Bus,2020-11-01,202011,SUN.,929.0,6,202011,3.29,202011,54.0
10763,83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-11-01,202011,SUN.,435.333333333333,6,202011,3.29,202011,54.0
10764,86,086,86 - LIBERTY,East Liberty,Bus,2020-11-01,202011,SUN.,592.5,6,202011,3.29,202011,54.0
10765,87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-11-01,202011,SUN.,98.1666666666667,6,202011,3.29,202011,54.0
10766,88,088,88 - PENN,East Liberty,Bus,2020-11-01,202011,SUN.,732.5,6,202011,3.29,202011,54.0
10767,89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-11-01,202011,SUN.,166.0,6,202011,3.29,202011,54.0
10768,91,091,91 - BUTLER STREET,Ross,Bus,2020-11-01,202011,SUN.,496.833333333333,6,202011,3.29,202011,54.0
10769,93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,SUN.,48.3333333333333,6,202011,3.29,202011,54.0
10770,21,21,21 - CORAOPOLIS,Collier,Bus,2020-11-01,202011,SUN.,276.166666666667,6,202011,3.29,202011,54.0
10771,22,22,22 - MCCOY,Collier,Bus,2020-11-01,202011,SUN.,32.8333333333333,6,202011,3.29,202011,54.0
10772,24,24,24 - WEST PARK,Collier,Bus,2020-11-01,202011,SUN.,425.5,6,202011,3.29,202011,54.0
10773,26,26,26 - CHARTIERS,Collier,Bus,2020-11-01,202011,SUN.,187.5,6,202011,3.29,202011,54.0
10774,27,27,27 - FAIRYWOOD,Collier,Bus,2020-11-01,202011,SUN.,230.833333333333,6,202011,3.29,202011,54.0
10775,29,29,29 - ROBINSON,Collier,Bus,2020-11-01,202011,SUN.,44.0,6,202011,3.29,202011,54.0
10776,31,31,31 - BRIDGEVILLE,Collier,Bus,2020-11-01,202011,SUN.,288.833333333333,6,202011,3.29,202011,54.0
10777,36,36,36 - BANKSVILLE,Collier,Bus,2020-11-01,202011,SUN.,18.0,6,202011,3.29,202011,54.0
10778,38,38,38 - GREEN TREE,Collier,Bus,2020-11-01,202011,SUN.,68.6666666666667,6,202011,3.29,202011,54.0
10779,39,39,39 - BROOKLINE,Collier,Bus,2020-11-01,202011,SUN.,22.5,6,202011,3.29,202011,54.0
10780,40,40,40 - MOUNT WASHINGTON,Ross,Bus,2020-11-01,202011,SUN.,53.5,6,202011,3.29,202011,54.0
10781,41,41,41 - BOWER HILL,Collier,Bus,2020-11-01,202011,SUN.,139.5,6,202011,3.29,202011,54.0
10782,43,43,43 - BAILEY,Collier,Bus,2020-11-01,202011,SUN.,81.0,6,202011,3.29,202011,54.0
10783,44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-11-01,202011,SUN.,100.0,6,202011,3.29,202011,54.0
10784,48,48,48 - ARLINGTON,Collier,Bus,2020-11-01,202011,SUN.,413.166666666667,6,202011,3.29,202011,54.0
10785,G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-11-01,202011,SUN.,347.333333333333,6,202011,3.29,202011,54.0
10786,G3,G3,G3 - MOON FLYER,Collier,Bus,2020-11-01,202011,SUN.,0.0,6,202011,3.29,202011,54.0
10787,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-11-01,202011,SUN.,1236.83333333333,6,202011,3.29,202011,54.0
10788,P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-11-01,202011,SUN.,234.666666666667,6,202011,3.29,202011,54.0
10789,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-11-01,202011,SUN.,253.5,6,202011,3.29,202011,54.0
10790,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-11-01,202011,SUN.,221.5,6,202011,3.29,202011,54.0
10791,1,001,1 - FREEPORT ROAD,Ross,Bus,2020-11-01,202011,WEEKDAY,993.35,20,202011,3.29,202011,54.0
10792,2,002,2 - MOUNT ROYAL,Ross,Bus,2020-11-01,202011,WEEKDAY,459.9,20,202011,3.29,202011,54.0
10793,4,004,4 - TROY HILL,Ross,Bus,2020-11-01,202011,WEEKDAY,202.8,20,202011,3.29,202011,54.0
10794,6,006,6 - SPRING HILL,Ross,Bus,2020-11-01,202011,WEEKDAY,498.75,20,202011,3.29,202011,54.0
10795,7,007,7 - SPRING GARDEN,Ross,Bus,2020-11-01,202011,WEEKDAY,64.9,20,202011,3.29,202011,54.0
10796,8,008,8 - PERRYSVILLE,Ross,Bus,2020-11-01,202011,WEEKDAY,1337.8,20,202011,3.29,202011,54.0
10797,11,011,11 - FINEVIEW,Ross,Bus,2020-11-01,202011,WEEKDAY,259.85,20,202011,3.29,202011,54.0
10798,12,012,12 - MCKNIGHT,Ross,Bus,2020-11-01,202011,WEEKDAY,627.95,20,202011,3.29,202011,54.0
10799,13,013,13 - BELLEVUE,Ross,Bus,2020-11-01,202011,WEEKDAY,1001.1,20,202011,3.29,202011,54.0
10800,14,014,14 - OHIO VALLEY,Ross,Bus,2020-11-01,202011,WEEKDAY,674.6,20,202011,3.29,202011,54.0
10801,15,015,15 - CHARLES,Ross,Bus,2020-11-01,202011,WEEKDAY,427.15,20,202011,3.29,202011,54.0
10802,16,016,16 - BRIGHTON,Ross,Bus,2020-11-01,202011,WEEKDAY,1694.6,20,202011,3.29,202011,54.0
10803,17,017,17 - SHADELAND,Ross,Bus,2020-11-01,202011,WEEKDAY,612.95,20,202011,3.29,202011,54.0
10804,18,018,18 - MANCHESTER,Ross,Bus,2020-11-01,202011,WEEKDAY,49.1,20,202011,3.29,202011,54.0
10805,19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-11-01,202011,WEEKDAY,134.3,20,202011,3.29,202011,54.0
10806,20,020,20 - KENNEDY,Collier,Bus,2020-11-01,202011,WEEKDAY,276.75,20,202011,3.29,202011,54.0
10807,28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,712.3,20,202011,3.29,202011,54.0
10808,51,051,51 - CARRICK,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,3590.6,20,202011,3.29,202011,54.0
10809,51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,217.35,20,202011,3.29,202011,54.0
10810,52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,133.15,20,202011,3.29,202011,54.0
10811,53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,573.55,20,202011,3.29,202011,54.0
10812,54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-11-01,202011,WEEKDAY,1510.15,20,202011,3.29,202011,54.0
10813,55,055,55 - GLASSPORT,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,616.55,20,202011,3.29,202011,54.0
10814,56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,652.15,20,202011,3.29,202011,54.0
10815,57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,561.85,20,202011,3.29,202011,54.0
10816,58,058,58 - GREENFIELD,East Liberty,Bus,2020-11-01,202011,WEEKDAY,240.7,20,202011,3.29,202011,54.0
10817,59,059,59 - MON VALLEY,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,1317.4,20,202011,3.29,202011,54.0
10818,60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,254.25,20,202011,3.29,202011,54.0
10819,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,1673.65,20,202011,3.29,202011,54.0
10820,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,1347.95,20,202011,3.29,202011,54.0
10821,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,2182.25,20,202011,3.29,202011,54.0
10822,61D,061D,61D - MURRAY,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,1549.4,20,202011,3.29,202011,54.0
10823,64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,850.45,20,202011,3.29,202011,54.0
10824,65,065,65 - SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,WEEKDAY,51.6,20,202011,3.29,202011,54.0
10825,67,067,67 - MONROEVILLE,East Liberty,Bus,2020-11-01,202011,WEEKDAY,647.5,20,202011,3.29,202011,54.0
10826,69,069,69 - TRAFFORD,East Liberty,Bus,2020-11-01,202011,WEEKDAY,592.0,20,202011,3.29,202011,54.0
10827,71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,38.45,20,202011,3.29,202011,54.0
10828,71A,071A,71A - NEGLEY,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1750.85,20,202011,3.29,202011,54.0
10829,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1178.85,20,202011,3.29,202011,54.0
10830,71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1981.9,20,202011,3.29,202011,54.0
10831,71D,071D,71D - HAMILTON,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1212.2,20,202011,3.29,202011,54.0
10832,74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,WEEKDAY,360.5,20,202011,3.29,202011,54.0
10833,75,075,75 - ELLSWORTH,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1236.4,20,202011,3.29,202011,54.0
10834,77,077,77 - PENN HILLS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,948.3,20,202011,3.29,202011,54.0
10835,79,079,79 - EAST HILLS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,603.2,20,202011,3.29,202011,54.0
10836,81,081,81 - OAK HILL,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,754.3,20,202011,3.29,202011,54.0
10837,82,082,82 - LINCOLN,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1883.15,20,202011,3.29,202011,54.0
10838,83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,1161.1,20,202011,3.29,202011,54.0
10839,86,086,86 - LIBERTY,East Liberty,Bus,2020-11-01,202011,WEEKDAY,1109.0,20,202011,3.29,202011,54.0
10840,87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-11-01,202011,WEEKDAY,766.1,20,202011,3.29,202011,54.0
10841,88,088,88 - PENN,East Liberty,Bus,2020-11-01,202011,WEEKDAY,926.3,20,202011,3.29,202011,54.0
10842,89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,132.55,20,202011,3.29,202011,54.0
10843,91,091,91 - BUTLER STREET,Ross,Bus,2020-11-01,202011,WEEKDAY,1571.75,20,202011,3.29,202011,54.0
10844,93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,723.35,20,202011,3.29,202011,54.0
10845,21,21,21 - CORAOPOLIS,Collier,Bus,2020-11-01,202011,WEEKDAY,631.85,20,202011,3.29,202011,54.0
10846,22,22,22 - MCCOY,Collier,Bus,2020-11-01,202011,WEEKDAY,356.25,20,202011,3.29,202011,54.0
10847,24,24,24 - WEST PARK,Collier,Bus,2020-11-01,202011,WEEKDAY,774.3,20,202011,3.29,202011,54.0
10848,26,26,26 - CHARTIERS,Collier,Bus,2020-11-01,202011,WEEKDAY,444.65,20,202011,3.29,202011,54.0
10849,27,27,27 - FAIRYWOOD,Collier,Bus,2020-11-01,202011,WEEKDAY,528.2,20,202011,3.29,202011,54.0
10850,29,29,29 - ROBINSON,Collier,Bus,2020-11-01,202011,WEEKDAY,458.05,20,202011,3.29,202011,54.0
10851,31,31,31 - BRIDGEVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,678.6,20,202011,3.29,202011,54.0
10852,36,36,36 - BANKSVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,183.95,20,202011,3.29,202011,54.0
10853,38,38,38 - GREEN TREE,Collier,Bus,2020-11-01,202011,WEEKDAY,437.2,20,202011,3.29,202011,54.0
10854,39,39,39 - BROOKLINE,Collier,Bus,2020-11-01,202011,WEEKDAY,417.9,20,202011,3.29,202011,54.0
10855,40,40,40 - MOUNT WASHINGTON,Ross,Bus,2020-11-01,202011,WEEKDAY,199.3,20,202011,3.29,202011,54.0
10856,41,41,41 - BOWER HILL,Collier,Bus,2020-11-01,202011,WEEKDAY,523.45,20,202011,3.29,202011,54.0
10857,43,43,43 - BAILEY,Collier,Bus,2020-11-01,202011,WEEKDAY,206.0,20,202011,3.29,202011,54.0
10858,44,44,44 - VIA KNOXVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,407.1,20,202011,3.29,202011,54.0
10859,48,48,48 - ARLINGTON,Collier,Bus,2020-11-01,202011,WEEKDAY,1076.05,20,202011,3.29,202011,54.0
10860,G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-11-01,202011,WEEKDAY,1018.2,20,202011,3.29,202011,54.0
10861,G3,G3,G3 - MOON FLYER,Collier,Bus,2020-11-01,202011,WEEKDAY,117.55,20,202011,3.29,202011,54.0
10862,G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-11-01,202011,WEEKDAY,106.3,20,202011,3.29,202011,54.0
10863,O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,89.35,20,202011,3.29,202011,54.0
10864,O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,218.25,20,202011,3.29,202011,54.0
10865,O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-11-01,202011,WEEKDAY,16.95,20,202011,3.29,202011,54.0
10866,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,2970.55,20,202011,3.29,202011,54.0
10867,P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,153.55,20,202011,3.29,202011,54.0
10868,P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,136.95,20,202011,3.29,202011,54.0
10869,P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,95.35,20,202011,3.29,202011,54.0
10870,P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,192.25,20,202011,3.29,202011,54.0
10871,P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,110.8,20,202011,3.29,202011,54.0
10872,P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-11-01,202011,WEEKDAY,194.65,20,202011,3.29,202011,54.0
10873,P3,P3,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2020-11-01,202011,WEEKDAY,885.9,20,202011,3.29,202011,54.0
10874,P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,96.3,20,202011,3.29,202011,54.0
10875,P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,614.55,20,202011,3.29,202011,54.0
10876,P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,85.75,20,202011,3.29,202011,54.0
10877,P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,199.6,20,202011,3.29,202011,54.0
10878,P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,81.5,20,202011,3.29,202011,54.0
10879,P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,183.45,20,202011,3.29,202011,54.0
10880,P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,477.55,20,202011,3.29,202011,54.0
10881,Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,80.1,20,202011,3.29,202011,54.0
10882,Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,48.35,20,202011,3.29,202011,54.0
10883,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,625.45,20,202011,3.29,202011,54.0
10884,Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,454.7,20,202011,3.29,202011,54.0
10885,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,553.55,20,202011,3.29,202011,54.0
10886,BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2020-11-01,202011,SAT.,395.25,4,202011,3.29,202011,54.0
10887,RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Rail,2020-11-01,202011,SAT.,1875.25,4,202011,3.29,202011,54.0
10888,SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Rail,2020-11-01,202011,SAT.,596.5,4,202011,3.29,202011,54.0
10889,BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2020-11-01,202011,SUN.,248.0,6,202011,3.29,202011,54.0
10890,RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Rail,2020-11-01,202011,SUN.,1283.33333333333,6,202011,3.29,202011,54.0
10891,SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Rail,2020-11-01,202011,SUN.,367.5,6,202011,3.29,202011,54.0
10892,BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2020-11-01,202011,WEEKDAY,1439.6,20,202011,3.29,202011,54.0
10893,RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Rail,2020-11-01,202011,WEEKDAY,2108.2,20,202011,3.29,202011,54.0
10894,SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Rail,2020-11-01,202011,WEEKDAY,967.1,20,202011,3.29,202011,54.0
10895,MI,000,MONONGAHELA INCLINE,Incline,Incline,2020-11-01,202011,SAT.,1033.75,4,202011,3.29,202011,54.0
10896,MI,000,MONONGAHELA INCLINE,Incline,Incline,2020-11-01,202011,SUN.,359.666666666667,6,202011,3.29,202011,54.0
10897,MI,000,MONONGAHELA INCLINE,Incline,Incline,2020-11-01,202011,WEEKDAY,392.9,20,202011,3.29,202011,54.0
10898,1,001,1 - FREEPORT ROAD,Ross,Bus,2020-12-01,202012,SAT.,707.75,4,202012,2.02,202012,46.6
10899,2,002,2 - MOUNT ROYAL,Ross,Bus,2020-12-01,202012,SAT.,72.25,4,202012,2.02,202012,46.6
10900,4,004,4 - TROY HILL,Ross,Bus,2020-12-01,202012,SAT.,79.0,4,202012,2.02,202012,46.6
10901,6,006,6 - SPRING HILL,Ross,Bus,2020-12-01,202012,SAT.,237.5,4,202012,2.02,202012,46.6
10902,8,008,8 - PERRYSVILLE,Ross,Bus,2020-12-01,202012,SAT.,739.5,4,202012,2.02,202012,46.6
10903,11,011,11 - FINEVIEW,Ross,Bus,2020-12-01,202012,SAT.,113.25,4,202012,2.02,202012,46.6
10904,12,012,12 - MCKNIGHT,Ross,Bus,2020-12-01,202012,SAT.,717.0,4,202012,2.02,202012,46.6
10905,13,013,13 - BELLEVUE,Ross,Bus,2020-12-01,202012,SAT.,721.5,4,202012,2.02,202012,46.6
10906,14,014,14 - OHIO VALLEY,Ross,Bus,2020-12-01,202012,SAT.,275.25,4,202012,2.02,202012,46.6
10907,15,015,15 - CHARLES,Ross,Bus,2020-12-01,202012,SAT.,351.25,4,202012,2.02,202012,46.6
10908,16,016,16 - BRIGHTON,Ross,Bus,2020-12-01,202012,SAT.,1020.25,4,202012,2.02,202012,46.6
10909,17,017,17 - SHADELAND,Ross,Bus,2020-12-01,202012,SAT.,275.0,4,202012,2.02,202012,46.6
10910,20,020,20 - KENNEDY,Collier,Bus,2020-12-01,202012,SAT.,93.25,4,202012,2.02,202012,46.6
10911,28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-12-01,202012,SAT.,625.0,4,202012,2.02,202012,46.6
10912,51,051,51 - CARRICK,West Mifflin,Bus,2020-12-01,202012,SAT.,2373.0,4,202012,2.02,202012,46.6
10913,53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-12-01,202012,SAT.,204.25,4,202012,2.02,202012,46.6
10914,54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-12-01,202012,SAT.,711.0,4,202012,2.02,202012,46.6
10915,55,055,55 - GLASSPORT,West Mifflin,Bus,2020-12-01,202012,SAT.,467.0,4,202012,2.02,202012,46.6
10916,56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-12-01,202012,SAT.,328.5,4,202012,2.02,202012,46.6
10917,57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SAT.,350.25,4,202012,2.02,202012,46.6
10918,58,058,58 - GREENFIELD,East Liberty,Bus,2020-12-01,202012,SAT.,65.5,4,202012,2.02,202012,46.6
10919,59,059,59 - MON VALLEY,West Mifflin,Bus,2020-12-01,202012,SAT.,1110.25,4,202012,2.02,202012,46.6
10920,60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-12-01,202012,SAT.,95.0,4,202012,2.02,202012,46.6
10921,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-12-01,202012,SAT.,913.75,4,202012,2.02,202012,46.6
10922,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-12-01,202012,SAT.,680.0,4,202012,2.02,202012,46.6
10923,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-12-01,202012,SAT.,1352.75,4,202012,2.02,202012,46.6
10924,61D,061D,61D - MURRAY,West Mifflin,Bus,2020-12-01,202012,SAT.,836.5,4,202012,2.02,202012,46.6
10925,64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2020-12-01,202012,SAT.,672.25,4,202012,2.02,202012,46.6
10926,67,067,67 - MONROEVILLE,East Liberty,Bus,2020-12-01,202012,SAT.,360.25,4,202012,2.02,202012,46.6
10927,69,069,69 - TRAFFORD,East Liberty,Bus,2020-12-01,202012,SAT.,145.75,4,202012,2.02,202012,46.6
10928,71A,071A,71A - NEGLEY,East Liberty,Bus,2020-12-01,202012,SAT.,687.5,4,202012,2.02,202012,46.6
10929,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-12-01,202012,SAT.,352.25,4,202012,2.02,202012,46.6
10930,71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-12-01,202012,SAT.,880.0,4,202012,2.02,202012,46.6
10931,71D,071D,71D - HAMILTON,East Liberty,Bus,2020-12-01,202012,SAT.,429.75,4,202012,2.02,202012,46.6
10932,74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-12-01,202012,SAT.,204.75,4,202012,2.02,202012,46.6
10933,75,075,75 - ELLSWORTH,East Liberty,Bus,2020-12-01,202012,SAT.,582.5,4,202012,2.02,202012,46.6
10934,77,077,77 - PENN HILLS,East Liberty,Bus,2020-12-01,202012,SAT.,475.25,4,202012,2.02,202012,46.6
10935,79,079,79 - EAST HILLS,East Liberty,Bus,2020-12-01,202012,SAT.,329.25,4,202012,2.02,202012,46.6
10936,81,081,81 - OAK HILL,West Mifflin,Bus,2020-12-01,202012,SAT.,358.75,4,202012,2.02,202012,46.6
10937,82,082,82 - LINCOLN,East Liberty,Bus,2020-12-01,202012,SAT.,1101.75,4,202012,2.02,202012,46.6
10938,83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-12-01,202012,SAT.,656.5,4,202012,2.02,202012,46.6
10939,86,086,86 - LIBERTY,East Liberty,Bus,2020-12-01,202012,SAT.,1040.0,4,202012,2.02,202012,46.6
10940,87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-12-01,202012,SAT.,223.75,4,202012,2.02,202012,46.6
10941,88,088,88 - PENN,East Liberty,Bus,2020-12-01,202012,SAT.,523.5,4,202012,2.02,202012,46.6
10942,89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-12-01,202012,SAT.,83.25,4,202012,2.02,202012,46.6
10943,91,091,91 - BUTLER STREET,Ross,Bus,2020-12-01,202012,SAT.,829.75,4,202012,2.02,202012,46.6
10944,93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SAT.,149.5,4,202012,2.02,202012,46.6
10945,21,21,21 - CORAOPOLIS,Collier,Bus,2020-12-01,202012,SAT.,294.5,4,202012,2.02,202012,46.6
